Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S
0,-0.3693648410115938,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,False,True
1,-0.3693648410115938,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.393717860628643,False,True
1,0.8273772438659699,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,False,True
0,0.8273772438659699,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,1,-0.6425863043961658,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,False,True
0,0.8273772438659699,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,False,True
0,0.8273772438659699,1,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,False,True
0,-0.3693648410115938,0,0.35646165878061953,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,False,True
0,0.8273772438659699,0,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,False,True
0,0.8273772438659699,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5103319284071769,True,False
0,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,False,True
1,0.8273772438659699,0,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,False,True
0,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,-0.3693648410115938,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,False
0,0.8273772438659699,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,True,False
0,0.8273772438659699,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.4898609919445778,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,False,True
1,-0.3693648410115938,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,False,True
1,-0.3693648410115938,1,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
1,0.8273772438659699,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
1,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,False,True
1,0.8273772438659699,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,False,True
1,-0.3693648410115938,1,0.9712604053509489,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,False,True
0,0.8273772438659699,0,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,False,True
0,-0.3693648410115938,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,False,True
0,0.8273772438659699,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,False,True
0,0.8273772438659699,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,False,True
1,-0.3693648410115938,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
1,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48507900373776425,False,True
1,-1.5661069258891576,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,False,True
1,-1.5661069258891576,0,1.7397588385638607,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,False,True
0,0.8273772438659699,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,False,True
0,-1.5661069258891576,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.08968408411123653,False,False
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
1,0.8273772438659699,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,False
1,-1.5661069258891576,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,0.395813560675251,False,True
1,-0.3693648410115938,1,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
1,-1.5661069258891576,0,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,False,True
0,0.8273772438659699,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,-1.5661069258891576,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,0.12676380314453292,False,True
0,-0.3693648410115938,0,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,0,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,False,True
0,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4928811950225652,True,False
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,False,True
0,0.8273772438659699,0,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,False,True
1,-0.3693648410115938,1,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.3707300882677209,False,False
0,0.8273772438659699,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.45034666834090825,False,True
0,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,False,True
0,-0.3693648410115938,0,0.35646165878061953,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,False,True
0,0.8273772438659699,0,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,-0.5065566745596926,False,True
0,0.8273772438659699,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4969926981460655,False,True
0,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,False,True
0,0.8273772438659699,0,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,False,True
0,0.8273772438659699,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,False,True
0,0.8273772438659699,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,False,False
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3443878770215141,False,True
0,0.8273772438659699,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,False,True
0,0.8273772438659699,0,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,False,True
0,0.8273772438659699,1,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
0,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4948100980550399,True,False
0,0.8273772438659699,1,0.5870111887444931,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,False,True
1,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.1948878246611338,False,True
1,0.8273772438659699,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
1,-1.5661069258891576,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,False,True
0,0.8273772438659699,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,False,True
0,-1.5661069258891576,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,0.036576512298389464,False,True
1,-0.3693648410115938,1,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.1621689579829361,True,False
1,-0.3693648410115938,1,0.5101613454232019,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,False,True
0,0.8273772438659699,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,0.8273772438659699,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,False,False
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,False,False
0,0.8273772438659699,0,0.8559856403690123,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
1,-0.3693648410115938,1,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,False,True
0,0.8273772438659699,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,False,False
0,0.8273772438659699,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,False,True
0,-1.5661069258891576,0,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,False,True
1,-0.3693648410115938,0,0.20276197213803718,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,False,True
1,-0.3693648410115938,1,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,False,True
1,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3693045524149108,False,False
0,-0.3693648410115938,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49078316061772326,True,False
1,0.8273772438659699,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,False,False
1,0.8273772438659699,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,False,True
1,-1.5661069258891576,1,1.432359465278696,0.4327933656785018,-0.4736736092984604,0.1489119590497745,False,False
1,0.8273772438659699,1,0.5101613454232019,0.4327933656785018,-0.4736736092984604,-0.29807809649237277,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
0,0.8273772438659699,0,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,0,-0.41203677443229225,1.340131927606843,-0.4736736092984604,-0.1621689579829361,False,True
0,0.8273772438659699,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,False,False
1,0.8273772438659699,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,False,True
1,-1.5661069258891576,1,1.816608681885152,1.340131927606843,-0.4736736092984604,0.38809593507663365,False,True
1,-1.5661069258891576,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.11711759540295616,False,True
1,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
0,0.8273772438659699,0,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,False,True
1,-0.3693648410115938,1,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,0.8273772438659699,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3573083057891445,False,False
1,0.8273772438659699,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,False,True
0,-0.3693648410115938,0,1.893458525206443,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,False,True
0,-1.5661069258891576,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,0.15948266982273065,False,False
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.47299819142581434,False,False
0,-0.3693648410115938,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,-0.3464013457401724,False,True
0,0.8273772438659699,0,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,False,True
0,0.8273772438659699,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,False,True
0,-0.3693648410115938,0,0.5870111887444931,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,False,True
1,-0.3693648410115938,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.016023023618325298,False,True
0,0.8273772438659699,0,1.5092093085999871,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,False,False
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.2052890831722074,False,True
0,0.8273772438659699,0,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
1,-1.5661069258891576,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,False,False
0,0.8273772438659699,0,0.5101613454232019,0.4327933656785018,-0.4736736092984604,-0.3353272677875516,False,True
0,0.8273772438659699,0,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
1,-1.5661069258891576,0,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,False,True
1,0.8273772438659699,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,True,False
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
0,0.8273772438659699,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,1,-0.2583370877897099,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,False,True
0,-0.3693648410115938,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,False,True
0,0.8273772438659699,0,-0.1814872444684187,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,False,False
1,-1.5661069258891576,0,0.9712604053509489,0.4327933656785018,-0.4736736092984604,0.40974072380221066,False,True
0,0.8273772438659699,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,False,True
0,0.8273772438659699,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.32425318983493084,False,True
0,0.8273772438659699,0,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,True,False
0,0.8273772438659699,0,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.5063875431873253,False,True
1,-1.5661069258891576,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,False,False
0,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,False,True
1,-0.3693648410115938,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,0.8273772438659699,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,False,True
0,0.8273772438659699,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,False,True
0,0.8273772438659699,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,False,True
0,0.8273772438659699,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,False,True
1,0.8273772438659699,1,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,0.8273772438659699,0,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.47861979608830835,False,True
1,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49078316061772326,True,False
0,0.8273772438659699,1,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.5125125150294839,True,False
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,-0.3693648410115938,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,0.8273772438659699,0,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,False,False
0,-1.5661069258891576,0,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,-0.13322534515222276,False,True
0,0.8273772438659699,0,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,False,True
1,0.8273772438659699,0,-0.719436147717457,0.4327933656785018,-0.4736736092984604,-0.4888542575852486,False,True
0,-0.3693648410115938,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,False,True
0,0.8273772438659699,0,1.0481102486722402,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
1,-1.5661069258891576,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,0.39858208016340624,False,True
0,-1.5661069258891576,0,0.12591212881674602,0.4327933656785018,-0.4736736092984604,0.39858208016340624,False,True
1,-0.3693648410115938,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,False,True
0,0.8273772438659699,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,False,True
0,0.8273772438659699,0,-0.37361185277164666,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
1,0.8273772438659699,1,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.45026210265472455,False,True
0,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48457563655809965,True,False
0,0.8273772438659699,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.4626791642426904,False,True
0,0.8273772438659699,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.44363577710162005,False,True
0,0.8273772438659699,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,False,True
0,0.8273772438659699,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,False,False
0,-0.3693648410115938,0,1.7397588385638607,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,False,True
0,0.8273772438659699,0,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
1,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,True,False
0,0.8273772438659699,0,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,False,True
1,-1.5661069258891576,0,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,False,True
0,0.8273772438659699,0,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.4925449457465493,True,False
0,0.8273772438659699,0,-0.2583370877897099,0.4327933656785018,-0.4736736092984604,-0.4902797934380587,False,True
0,-0.3693648410115938,0,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,False,True
1,-0.3693648410115938,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,False,True
1,-1.5661069258891576,0,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,False,True
1,-1.5661069258891576,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,0.3483299278831318,False,False
0,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,False,True
1,-1.5661069258891576,0,1.432359465278696,0.4327933656785018,-0.4736736092984604,0.39858208016340624,False,True
0,0.8273772438659699,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.457478374542396,False,True
0,-0.3693648410115938,0,1.7397588385638607,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,0.8273772438659699,0,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,False,True
1,-0.3693648410115938,1,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3363340021468808,True,False
0,0.8273772438659699,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,False,True
0,0.8273772438659699,0,-0.9499856776813305,0.4327933656785018,-0.4736736092984604,-0.5063875431873253,False,True
0,-0.3693648410115938,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,-0.3693648410115938,0,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
1,-1.5661069258891576,0,-0.1814872444684187,0.4327933656785018,-0.4736736092984604,0.4207302360686478,False,True
0,0.8273772438659699,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,False,True
1,0.8273772438659699,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4926295114327329,True,False
0,-0.3693648410115938,0,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,False,True
0,0.8273772438659699,1,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.4888542575852486,False,True
0,0.8273772438659699,0,-1.4110847376090776,-0.47454519624983954,-0.4736736092984604,-0.2701412180209885,False,False
0,-0.3693648410115938,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,False,True
0,-0.3693648410115938,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,-0.3693648410115938,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,0.8273772438659699,0,-0.06621247948648194,-0.47454519624983954,-0.4736736092984604,-0.32425318983493084,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
1,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,False,True
0,0.8273772438659699,0,-0.41203677443229225,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,False,True
1,0.8273772438659699,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,False,True
1,-0.3693648410115938,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,False,True
0,-1.5661069258891576,0,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,0.4207302360686478,False,True
0,0.8273772438659699,0,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
0,0.8273772438659699,0,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,False,True
0,0.8273772438659699,0,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,False,True
0,-0.3693648410115938,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.41687275089321363,False,True
0,0.8273772438659699,0,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.35646868933346404,False,True
0,0.8273772438659699,0,0.8944105620296577,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,False,True
1,0.8273772438659699,0,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,False,False
0,0.8273772438659699,0,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,False,True
0,-1.5661069258891576,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.1489119590497745,False,False
0,0.8273772438659699,1,0.08748720715610042,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
0,0.8273772438659699,0,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.1621689579829361,True,False
0,0.8273772438659699,0,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4800453319411184,False,True
0,0.8273772438659699,0,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,False,True
0,0.8273772438659699,0,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,False,False
0,0.8273772438659699,0,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,True,False
1,0.8273772438659699,1,-1.8721837975368247,-0.47454519624983954,-0.4736736092984604,-0.397241430886295,False,True
0,0.8273772438659699,0,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4926295114327329,True,False
1,0.8273772438659699,1,-1.2573850509664952,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,False,False
0,-1.5661069258891576,0,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.04438103794142432,False,True
